sentence,entity_name,entity_type,date,year,month,day,decade,is_test
"' Des patrouilles ont ramené des prisonniers en Champagne , dans le secteur des Marquises et - vers la butte de - Souain . Rien à . signaler sur le reste du front . LONDRES , 9 , après midi . — Pendant la nuit , les troupes de Londres ont exécuté un raid heureux à l ' est d ' Arras et capturé quelaues prisonniers et une mitrailleuse . L ' artillerie . ennemie s ' est montrée active « mire les positions que nous avons récemment enlevées au sud de la Somme . BERLIN , 9 . — Groupe d ' armées du prince héritier Rupprecht . — Au sud du canal delà Bassée , des attaques partielles , répétées à . plusieurs reprises , ainsi que sur la rive nord de la Somme , de fortes poussées ennemies furent repoussêes . Le combat d ' artillerie . resta vif dans ces secteurs et devint violent par moment vers le soir , des deux côtés de la Somme . Groupe d ' armées du prince héritier allemand . — A l ' ouest d ' Autheuil ( sud - ouest de Novon ) se développèrent ce matin , après une vive canonnade , des attaques locales de l ' ennemi . Près de la forêt do Villers - Cotterets , des entreprises partielles des Français dans notre zone de combat échouèrent BERLIN , 9 , soir . — Près , de Noyon , des attaques partielles françaises ont été repoussêes . Combats locaux couronnés de succès à l ' ouest de Château - Thierry . - * JFF - MSt lbl _ _ _ k £ M _ _ "" ! _ gpi 0 Tandis que les Opérations sont . redevènues presque ' nulles sur le front italien , il semble que le front balkanique reprenne de l ' intérêt , tout au moins en Albanie , où les Italiens , aidé _ ^ par les Français et les monitors anglais , remportent des succès sur les rives , de la Vojusa . . ¦ VIENNE , 9 . — Eh Albanie , . la pression énergique des forces ennemies , débouchant au delà de Vojusa continue . Au sud - ouest de Berat , quelques engagements . En connexité avec ces actions de ' combat , les Français ont obtenu un gain de terrain sur le Devoli supérieur . ' ROME , 9 . — Notre actiop , entamée à l ' aile gauche après une préparation , de feu à laquelle participèrent ' efficacement les monitor "" de la marine britannique , continue . . L ' infanterie , partant de la bas _ ^ e . Vojusa , a ' purgé d ' ennemis , après une âpre lutte , les hauteurs entre Levani et le monastère de Posani , pendant que la cavalerie , passant . entre les pentes occidentales de la Malakastra et la mer , s ' élançait hardiment sur lés - arrières de l ' ennemi et coupait à Metani les ponts sur le Semeni . La localité de Bieri est tombée entre nos mains . Au centre , les très fortes positions de Cafa _ Glwva et de Corocoff , défendues avec acharnement par l ' ennemi , sont en notre possession . A la tête du Tornorica , noiis nous sommes emparés de la hauteur disputée de CafaDevris . Nos aéroplanes et les britanniques ont prêté un précieux concours à l ' a lutte ! Le nombre des prisonniers s ' est élevé à plus de 1300 . On signale la capture de canons et . de mitrailleuses en nombre indéterminé et d ' un important butin . ' W _ _ _ _ _ _ _ VM _ _ _ > ffl . de Mi _ _ _ a _ . ii se retire FRANCFORT , 9 . — Selon le correspondant à Berlin de la « Gazette de Francfort » , il aurait été annoncé mardi , au Reichstag , que M . de Kûhlmann , - ministre d ' Etat - , secrétaire d ' Etat des affaires étrangères , aurait été mis en disponibilité",Reichstag,org,1918-07-10,1918,7,10,1910,False
Le Reichstag a immédiatement envoyé à la commission centrale le projet de crédit afin de se concerter sur lés conséquences politiques de la retraite de M . de Kûhlmann,Reichstag,org,1918-07-10,1918,7,10,1910,False
"Dans les circoustances présentes , on déclaré qu ' on ne saurait songer à un ajournement du Reichstag",Reichstag,org,1918-07-10,1918,7,10,1910,False
> BERLIN * 9 ( Wolff ),Wolff,org,1918-07-10,1918,7,10,1910,False
"A peine avons - nous eu le temps de nous réjouir du rétablissement de l ' ordre que de nouveaux et plus graves dangers nous menacent D ' après des renseignements sûrs qui viennent de parvenir au Conseil fédéral , les armées _ aOemandes refluent vers l ' intérieur dans un désordre et une anarchie plus grandes encore que les armées autrichiennes après la cessation brusque des hostilités",Conseil fédéral,org,1918-11-18,1918,11,18,1910,False
"Le Conseil fédéral sera obligé de prendre des mesures spéciales pour préserver notre pays de cet envahissement , qui n ' a rien de cifique",Conseil fédéral,org,1918-11-18,1918,11,18,1910,False
L ' union civique qui s ' est instantanément formée autour du Conseil fédéral et des autorités régulières lorsqu ' à sonné l ' heure du danger se manifestera avec la même force dans ce nouveau péril,Conseil fédéral,org,1918-11-18,1918,11,18,1910,False
"¦ Ayant enseigné durant de longues années à l ' Ecole polytechnique fédérale et à l ' Université de Zurich , M . Fôrster est un fidèle ami de notre pays et le connaît de près",Ecole polytechnique fédérale,org,1918-11-18,1918,11,18,1910,False
"¦ Ayant enseigné durant de longues années à l ' Ecole polytechnique fédérale et à l ' Université de Zurich , M . Fôrster est un fidèle ami de notre pays et le connaît de près",Université de Zurich,org,1918-11-18,1918,11,18,1910,False
C . F . F . — On apprend que la direction générale des C . F . F . a donné l ' ordre de ne pas percevoir de frais de magasinage pour les marchandises qui ont séjourné dans les gares au - delà des délais réglementaires par suite de la grève générale ; il ne sera pas non plus perçu d ' indemnités de retard pour les vagons qui n ' ont pas pu être chargés ou déchargés en temps utile pour le même motif,C . F . F .,org,1918-11-18,1918,11,18,1910,False
C . F . F . — On apprend que la direction générale des C . F . F . a donné l ' ordre de ne pas percevoir de frais de magasinage pour les marchandises qui ont séjourné dans les gares au - delà des délais réglementaires par suite de la grève générale ; il ne sera pas non plus perçu d ' indemnités de retard pour les vagons qui n ' ont pas pu être chargés ou déchargés en temps utile pour le même motif,C . F . F .,org,1918-11-18,1918,11,18,1910,False
— • Le Conseil fédéral a ouvert une enquête sur le mouvement bolchevik en Suisse,Conseil fédéral,org,1918-11-18,1918,11,18,1910,False
Le Conseil fédéral a décrété des instructions spéciales en vue de l ' enquête judiciaire qui doit rechercher tous ceux qui se sont rendus coupables d ' actes illicites pendant la grève,Conseil fédéral,org,1918-11-18,1918,11,18,1910,False
— Lo Conseil fédéral a décidé de poursuivie Grimm et Platten pour avoir organisé cil Suisse un mouvement _ bolchôviste,Conseil fédéral,org,1918-11-18,1918,11,18,1910,False
"— Samedi soir , au casino de Montbenon , dans nne très belle et très vibrante assemblée , n laquelle assistaient de nombreux citoyens , a été constituée l ' Union civique lausannoiso",Union civique lausannoiso,org,1918-11-18,1918,11,18,1910,False
La Tonhalle a été transformée en hôpital pour les soldats atteints de la grippe,Tonhalle,org,1918-11-18,1918,11,18,1910,False
"— Un violent incendie a détruit , vendredi matin , un vaste hangar servant d ' entrepôt à la maison Trullas et Cie , primeurs en gros , à Genève","Trullas et Cie , primeurs en gros",org,1918-11-18,1918,11,18,1910,False
"A quelques mètres de là , nous rencontrons la première maison neuehâteloise , dont la statue ravissante et les gros blocs de marbre ( l ' un vient du Mexique ) font tout de suite penser à la marbrerie Rusconi S . A . C ' est bien cette maison , avantageusement connue au delà des frontières cantonales , qui , par quelques pièces , exécutées avec un soin méticuleux , captive l ' œil du passant et , nous voulons bien l ' espérer , aussi de l ' acheteur",marbrerie Rusconi S . A,org,1928-04-18,1928,4,18,1920,False
"Pour la fabrique Suchard S . A . à Serrières , dont la réputation est universelle , sa venue régulière à la foire mérite d ' être signalée",fabrique Suchard S . A .,org,1928-04-18,1928,4,18,1920,False
"Puis , entraînés par un flot de visiteurs , nous ne pouvons que noter en passant les étalages artistiques de la maison Huguenin frères , au Locle , les médailles et objets en orfèvrerie de la maison Kramer , à Neuchâtel , les belles pendules neuchâteloises de la fabrique de montres Zénith , au Locle , enfin les cartons ondulés de la fabrique Armand Bourquin , à Couvet",maison Huguenin frères,org,1928-04-18,1928,4,18,1920,False
"Puis , entraînés par un flot de visiteurs , nous ne pouvons que noter en passant les étalages artistiques de la maison Huguenin frères , au Locle , les médailles et objets en orfèvrerie de la maison Kramer , à Neuchâtel , les belles pendules neuchâteloises de la fabrique de montres Zénith , au Locle , enfin les cartons ondulés de la fabrique Armand Bourquin , à Couvet",maison Kramer,org,1928-04-18,1928,4,18,1920,False
"Puis , entraînés par un flot de visiteurs , nous ne pouvons que noter en passant les étalages artistiques de la maison Huguenin frères , au Locle , les médailles et objets en orfèvrerie de la maison Kramer , à Neuchâtel , les belles pendules neuchâteloises de la fabrique de montres Zénith , au Locle , enfin les cartons ondulés de la fabrique Armand Bourquin , à Couvet",fabrique de montres Zénith,org,1928-04-18,1928,4,18,1920,False
"Puis , entraînés par un flot de visiteurs , nous ne pouvons que noter en passant les étalages artistiques de la maison Huguenin frères , au Locle , les médailles et objets en orfèvrerie de la maison Kramer , à Neuchâtel , les belles pendules neuchâteloises de la fabrique de montres Zénith , au Locle , enfin les cartons ondulés de la fabrique Armand Bourquin , à Couvet",fabrique Armand Bourquin,org,1928-04-18,1928,4,18,1920,False
"A notre avis , le gros homme mouvant , roulant les yeux et souriant de toute sa face du stand voisin doit causer quelque tort au dernier par l ' attrait irrésistible de l ' automate original de la Pavag S . A . à Zoug , sacs en papiers forts",Pavag S . A .,org,1928-04-18,1928,4,18,1920,False
"Parmi les soigneuses expositions , celle de la fabrique Forte ( Schulthess et Co . , S . A . , à Bâle ) nous a tout particulièrement frappé",fabrique Forte,org,1928-04-18,1928,4,18,1920,False
"Parmi les soigneuses expositions , celle de la fabrique Forte ( Schulthess et Co . , S . A . , à Bâle ) nous a tout particulièrement frappé","Schulthess et Co . , S . A .",org,1928-04-18,1928,4,18,1920,False
"Puisque nous sommes dans la partie , mentionnons aussi le pavillon de l ' Association suisse des industriels de la laine , dont le développement suit d ' année en année une ligne ascendante",Association suisse des industriels de la laine,org,1928-04-18,1928,4,18,1920,False
"Dans de larges vitrines , la fabrique de peignes Walter S . A",fabrique de peignes Walter S . A,org,1928-04-18,1928,4,18,1920,False
"Puis c ' est de nouveau une maison neuehâteloise , Ghristofle , à Peseux , qui attire , par son argenterie luisante , les regards du visiteur",Ghristofle,org,1928-04-18,1928,4,18,1920,False
"_ Woblfart et Burger & Jaccbi , à Bienne , Schmidt - Flohr , à Berne , voilà les grandes marques du pays , avec lesquelles rivalisent cependant les instrumenls de Frentzel , à Zurich , Sabel , à Rorschach et Symphonia , à Bienne",Woblfart et Burger & Jaccbi,org,1928-04-18,1928,4,18,1920,False
"_ Woblfart et Burger & Jaccbi , à Bienne , Schmidt - Flohr , à Berne , voilà les grandes marques du pays , avec lesquelles rivalisent cependant les instrumenls de Frentzel , à Zurich , Sabel , à Rorschach et Symphonia , à Bienne",Schmidt - Flohr,org,1928-04-18,1928,4,18,1920,False
"_ Woblfart et Burger & Jaccbi , à Bienne , Schmidt - Flohr , à Berne , voilà les grandes marques du pays , avec lesquelles rivalisent cependant les instrumenls de Frentzel , à Zurich , Sabel , à Rorschach et Symphonia , à Bienne",Frentzel,org,1928-04-18,1928,4,18,1920,False
"_ Woblfart et Burger & Jaccbi , à Bienne , Schmidt - Flohr , à Berne , voilà les grandes marques du pays , avec lesquelles rivalisent cependant les instrumenls de Frentzel , à Zurich , Sabel , à Rorschach et Symphonia , à Bienne",Sabel,org,1928-04-18,1928,4,18,1920,False
